matched_ids_avg,movieId_movies_metadata,avg_of_rating,budget,director_id,top_actor_id,genres,original_language,release_date,revenue,spoken_languages,runtime,production_countries,vote_count
tt0186566,tt0186566,3.093079141300865,65000000,190,190,28,100,200007,128884132,1,130.0,27,407
tt0195234,tt0195234,3.6614336492891,10000000,24248,4154,80,100,200001,26330482,2,93.0,4,115
tt0106627,tt0106627,2.651720542231492,6000000,129941,2130,18,100,199304,13609396,1,89.0,27,65
tt0065938,tt0065938,3.789733676975945,4000000,54451,190,12,100,197006,5200000,3,144.0,104,191
tt0095863,tt0095863,2.7717391304347827,3000000,58245,6474,28,100,198807,7282851,1,97.0,27,97
tt0095925,tt0095925,2.6243862520458263,3500000,60261,2714,14,100,198806,4385516,1,86.0,27,108
tt0111187,tt0111187,2.910377358490566,30000000,5696,3037,18,100,199410,3180674,1,101.0,27,12
tt0209958,tt0209958,3.0179834309961606,33000000,56512,16866,27,100,200008,104155843,1,107.0,149,442
tt0188640,tt0188640,2.526299504950495,1000000,50651,66152,12,39,199912,10037390,1,107.0,158,44
tt0095705,tt0095705,3.580720221606648,12000000,12987,7633,35,100,198812,78756177,1,85.0,27,1020
tt0102510,tt0102510,3.191011235955056,23000000,12987,7633,35,100,199106,86930411,1,85.0,27,556
tt0046303,tt0046303,3.765641293013556,3100000,18738,30510,18,100,195304,20000000,1,118.0,27,143
tt0088206,tt0088206,2.103088803088803,35000000,16187,6450,12,100,198411,14296438,1,124.0,70,108
tt0160009,tt0160009,2.9183229813664595,40000000,25735,10814,80,100,200008,30199105,1,117.0,200,136
tt0204946,tt0204946,3.03687265278252,28000000,59026,205,35,100,200008,90449929,1,98.0,27,574
tt0144964,tt0144964,2.455382436260624,25000000,71901,38559,28,100,200009,15843608,3,87.0,27,107
tt0202677,tt0202677,3.272592152199762,8500000,9033,1121,28,100,200009,19125401,2,119.0,27,106
tt0181875,tt0181875,3.83063381879225,60000000,11649,11661,18,100,200009,47383689,1,122.0,27,807
tt0164212,tt0164212,3.18580375782881,25000000,2042,193,9648,100,200009,260562,3,110.0,27,104
tt0192731,tt0192731,2.172275641025641,14000000,9039,41421,27,100,200009,38574362,1,97.0,200,102
tt0168629,tt0168629,3.841610150951652,12800000,42,47,18,100,200005,40031879,1,140.0,62,392
tt0222850,tt0222850,3.4195250659630605,1000000,88967,88961,35,100,200002,1744858,3,94.0,27,26
tt0210945,tt0210945,3.7814152094347295,30000000,52358,5292,18,100,200009,136706683,1,113.0,27,835
tt0093177,tt0093177,3.3305,1000000,31211,14782,27,100,198709,14564027,1,94.0,70,464
tt0095294,tt0095294,2.9595715272978578,3000000,52194,45588,27,100,198812,12090735,1,97.0,70,227
tt0104409,tt0104409,2.493365500603136,5000000,48965,68758,27,100,199209,12534961,1,93.0,200,160
tt0055608,tt0055608,3.272357723577236,1580000,7506,12308,12,100,196107,7000000,2,105.0,27,35
tt0060397,tt0060397,3.500563697857948,5115000,2087,10020,12,100,196608,12000000,1,100.0,27,108
tt0208988,tt0208988,2.376734693877551,63600000,56435,16483,28,100,200010,19412993,1,102.0,27,147
tt0212338,tt0212338,3.4158160761605654,55000000,6737,7399,35,100,200010,330444045,1,108.0,27,1743
tt0180093,tt0180093,4.007034353820986,4500000,6431,9560,80,100,200010,7390108,1,102.0,27,2525
tt0213790,tt0213790,2.504468275245755,24000000,68215,51857,35,100,200010,13700000,1,84.0,27,35
tt0089200,tt0089200,2.2482014388489207,1000000,29383,104926,35,100,198411,35000000,1,81.0,27,58
tt0249462,tt0249462,3.786936797608001,5000000,468,478,18,100,200005,110000000,1,110.0,4,774
tt0230030,tt0230030,2.884129759129759,48000000,1524,13918,14,100,200010,90383208,3,93.0,27,526
tt0223897,tt0223897,3.3825551417931825,40000000,51984,1979,18,100,200010,55707411,1,122.0,27,447
tt0192255,tt0192255,2.439344262295082,22000000,15868,20766,10751,100,200010,13555988,2,95.0,149,79
tt0160127,tt0160127,2.7718020304568527,92000000,36425,6941,28,100,200011,264105545,5,98.0,27,1253
tt0146984,tt0146984,3.1982021809608017,80000000,4135,1892,14,100,200011,39459427,1,126.0,27,259
tt0203019,tt0203019,3.634206219312602,32000000,66121,380,18,100,200009,48814909,1,129.0,27,556
tt0199753,tt0199753,2.7687256809338523,80000000,56154,5576,53,100,200011,33463969,1,106.0,14,271
tt0066995,tt0066995,3.5048757170172085,7200000,9915,738,12,100,197112,116019547,2,120.0,70,562
tt0216216,tt0216216,2.988444669365722,82000000,1724,1100,878,100,200011,96085477,1,123.0,27,603
tt0186894,tt0186894,2.9493987975951903,35000000,57579,880,18,100,200011,36779296,1,106.0,27,120
tt0170016,tt0170016,2.8864314437670258,123000000,6159,206,10751,100,200011,345141403,1,104.0,149,1440
tt0213203,tt0213203,2.58273381294964,30,80540,15274,12,17,200009,103,1,78.0,149,101
tt0211181,tt0211181,2.398456943753111,85000000,15775,515,35,100,200010,183611771,1,100.0,27,327
tt0180073,tt0180073,3.530687124749833,13500000,648,118,18,100,200011,7060876,1,124.0,149,129
tt0217869,tt0217869,3.4794286740927056,75000000,11614,62,878,100,200011,248118121,1,106.0,27,1994
tt0190332,tt0190332,3.863090085891205,17000000,1614,1619,12,16,200010,213525736,1,120.0,161,949
tt0190374,tt0190374,2.077287716405606,35000000,61921,68494,28,100,200012,15185241,2,107.0,141,159
tt0190865,tt0190865,2.84453993933266,75000000,10702,5577,28,100,200012,215663859,2,124.0,2,287
tt0086993,tt0086993,3.475225225225225,25000000,21370,2461,28,100,198405,8613462,1,132.0,27,109
tt0093428,tt0093428,3.268538832821413,40000000,10179,10669,28,100,198706,191185897,7,130.0,70,447
tt0092106,tt0092106,3.247720364741641,6000000,19542,21624,16,100,198608,5849647,2,84.0,27,134
tt0094291,tt0094291,3.7210842309729824,15000000,1152,6952,80,100,198712,43848069,1,126.0,27,557
tt0096969,tt0096969,3.441701564910734,14000000,1152,500,18,100,198912,161001698,2,145.0,27,403
tt0096219,tt0096219,3.495288574793875,4000000,1152,10866,18,100,198812,3468572,1,110.0,200,46
tt0088850,tt0088850,3.0766233766233766,20000000,1723,9309,35,100,198505,45833132,1,97.0,27,144
tt0208092,tt0208092,4.060505128938657,10000000,956,1121,53,100,200009,83557872,2,103.0,70,2953
tt0095927,tt0095927,2.767123287671233,15000000,11834,35,35,100,198810,21032267,1,123.0,27,41
tt0241303,tt0241303,3.697468450661396,25000000,5306,1137,35,100,200012,152500343,2,121.0,70,979
tt0242423,tt0242423,2.506935687263556,13000000,56591,18976,35,100,200012,73180723,3,83.0,27,523
tt0120917,tt0120917,3.5884193054136877,100000000,61411,60950,12,100,200012,169327687,1,78.0,27,1544
tt0183659,tt0183659,3.570767195767196,6,228,228,18,100,200009,8,1,122.0,27,91
tt0207201,tt0207201,3.112695492180313,70000000,17698,9994,35,100,200012,374111707,2,127.0,27,1021
tt0181536,tt0181536,3.679289354473386,43000000,5216,738,18,100,200012,80049764,1,136.0,27,305
tt0219699,tt0219699,3.381578947368421,10000000,7623,112,27,100,200012,12008642,1,111.0,27,288
tt0162222,tt0162222,3.642831534079592,90000000,24,31,12,100,200012,429632142,2,143.0,27,3304
tt0200720,tt0200720,3.3969072164948453,10000000,93911,12214,18,100,200009,5164404,2,140.0,70,25
tt0212346,tt0212346,3.0407506281407035,45000000,18281,18277,35,100,200012,212000000,4,111.0,27,987
tt0190590,tt0190590,3.8738065587380657,26000000,1223,1461,28,100,200008,71868327,1,106.0,4,1144
tt0219653,tt0219653,2.5925666199158486,28000000,27226,17276,53,100,200012,33000337,1,99.0,27,150
tt0146309,tt0146309,3.67490745637229,80000000,21370,1269,18,100,200012,34566746,2,145.0,27,192
tt0181865,tt0181865,3.806406468667392,48000000,1884,3392,53,100,200012,207515725,2,147.0,149,573
tt0189998,tt0189998,3.426017497147204,8000000,17279,6949,18,100,200005,8279017,2,92.0,27,149
tt0083564,tt0083564,3.2058712121212123,50000000,6593,87933,35,100,198206,57059003,1,127.0,27,203
tt0101757,tt0101757,2.7229029217719134,10000000,18356,18979,35,100,199106,25196249,1,105.0,27,108
tt0053580,tt0053580,3.3055975794251133,12000000,4165,4165,28,100,196010,7900000,3,167.0,27,63
tt0090670,tt0090670,3.540302267002519,6500000,15890,2228,80,100,198604,2347000,1,111.0,27,67
tt0218817,tt0218817,3.1007226738934057,30000000,7791,11864,28,100,200101,18195610,1,108.0,200,156
tt0206275,tt0206275,3.1793563579277864,13000000,52038,12041,18,100,200101,91038276,1,112.0,27,359
tt0194218,tt0194218,3.486624203821656,1000000,86382,3905,35,100,200012,779137,1,88.0,27,27
tt0237572,tt0237572,3.328878558977338,35000000,2228,514,80,100,200101,29400000,1,123.0,27,221
tt0186589,tt0186589,2.78960396039604,11000000,84782,80109,80,100,200101,13276953,1,81.0,27,60
tt0209475,tt0209475,2.7937428680106504,35000000,20739,16866,35,100,200101,94728529,1,103.0,27,433
tt0092618,tt0092618,3.437799043062201,3000000,23393,2295,35,100,198709,3221568,1,100.0,27,80
tt0092644,tt0092644,3.088294247344157,20000000,893,776,28,100,198705,299965036,1,100.0,27,627
tt0086960,tt0086960,3.555634807417974,15000000,769,776,28,100,198411,316360478,1,105.0,27,985
tt0092718,tt0092718,3.2741505662891406,1800000,54590,18352,18,100,198708,31623833,1,94.0,27,167
tt0092746,tt0092746,2.710905349794239,10000000,84906,29369,878,100,198711,14000,1,99.0,27,67
tt0092965,tt0092965,3.82733527388198,35000000,488,3894,18,100,198712,22238696,3,153.0,27,491
tt0092974,tt0092974,2.186351706036745,3000000,83961,12899,35,100,198705,23509382,1,92.0,27,40
tt0083907,tt0083907,3.694737696930323,350000,7623,11357,27,100,198110,29400000,1,85.0,27,913
tt0093278,tt0093278,2.0673431734317345,55000000,58251,6449,28,100,198705,14375181,1,107.0,27,29
tt0093300,tt0093300,1.908506075768406,23000000,15663,8607,12,100,198707,51881013,1,89.0,27,227
tt0093407,tt0093407,3.0220700152207,1,78523,37041,18,100,198711,12396383,3,98.0,27,77
tt0093437,tt0093437,3.573252374279932,8500000,5572,12261,27,100,198707,32222567,1,97.0,27,545
tt0093493,tt0093493,2.6626506024096384,6000000,62043,37041,14,100,198702,42721196,1,89.0,27,130
tt0093507,tt0093507,2.3699102829537613,22000000,70737,16644,28,100,198708,17336370,1,106.0,27,196
tt0093560,tt0093560,3.1327054794520546,12000000,44056,94490,27,100,198708,3769990,3,82.0,27,146
tt0192111,tt0192111,2.896838602329451,14000000,54050,2140,35,100,200102,10424470,1,86.0,27,73
tt0212985,tt0212985,3.199422891952549,87000000,578,4173,80,100,200102,351692268,1,131.0,70,1296
tt0239948,tt0239948,2.835526315789474,22000000,17494,21593,35,100,200102,19351569,4,90.0,27,155
tt0265632,tt0265632,2.9444444444444446,10000000,141706,158165,878,100,200101,44460850,1,83.0,27,68
tt0230838,tt0230838,3.048618490967056,40000000,19969,6384,18,100,200102,65754228,1,119.0,27,292
tt0166276,tt0166276,2.2595419847328246,75000000,57646,18269,12,100,200102,5409517,1,93.0,27,79
tt0233142,tt0233142,2.7635497319833235,62000000,71418,6856,28,100,200102,18720175,1,125.0,27,181
tt0236493,tt0236493,3.0270809578107185,57000000,1704,287,28,100,200103,147845033,2,123.0,184,453
tt0244504,tt0244504,3.261627906976744,1900000,237884,228012,35,120,200008,2070806,1,104.0,186,14
tt0179626,tt0179626,2.9827680525164117,60000000,27846,380,28,100,200103,56359980,4,120.0,149,194
tt0059245,tt0059245,3.252895752895753,20000000,18738,2201,18,100,196502,15473333,1,199.0,27,41
tt0053793,tt0053793,3.872193436960276,3000000,3632,13784,18,100,196006,10400000,1,146.0,27,41
tt0080421,tt0080421,2.69375,2000000,67268,19576,878,100,198009,11000000,1,104.0,27,42
tt0099385,tt0099385,2.497191011235955,4000000,45645,15111,28,100,199009,16853487,1,93.0,200,117
tt0101764,tt0101764,2.378437047756874,15000000,16590,15111,53,100,199107,30102717,1,110.0,27,219
tt0102005,tt0102005,2.6414285714285715,23000000,18254,2295,28,100,199108,7434726,1,98.0,27,86
tt0085868,tt0085868,2.246794871794872,7000000,323,500,35,100,198304,1246141,2,100.0,200,31
tt0100140,tt0100140,3.1947900466562986,31000000,24318,38225,35,100,199012,35419397,1,110.0,27,124
tt0091474,tt0091474,3.580667920978363,15000000,638,52267,80,100,198608,8620929,1,119.0,27,340
tt0077413,tt0077413,3.515671641791045,7920000,6778,14501,9648,100,197810,14560084,4,140.0,70,121
tt0071771,tt0071771,3.517910447761194,2900000,18392,16475,80,100,197408,43008075,1,121.0,27,71
tt0087015,tt0087015,2.38871473354232,1250000,90525,11512,27,100,198408,3412497,1,88.0,27,62
tt0215750,tt0215750,3.716583351445338,68000000,2352,9642,10752,100,200103,96976270,3,131.0,196,1023
tt0242445,tt0242445,2.6496598639455784,50000000,10765,23880,28,100,200103,79958599,1,101.0,200,111
tt0209144,tt0209144,4.1570775807006335,9000000,525,529,9648,100,200010,39723096,1,113.0,27,4168
tt0227538,tt0227538,2.7155513666352498,35000000,2294,57674,28,100,200103,147934180,2,88.0,27,893
tt0246989,tt0246989,2.4748641304347827,11000000,50942,3035,35,100,200103,23430766,1,95.0,27,75
tt0236784,tt0236784,2.9815914489311166,21000000,19665,517,18,100,200102,28008462,2,109.0,196,97
tt0245712,tt0245712,3.99932269717038,2000000,223,258,18,52,200006,20908467,1,154.0,184,537
tt0164334,tt0164334,3.26131090487239,60000000,7256,192,80,100,200104,105178561,2,104.0,200,408
tt0221027,tt0221027,3.7348295021244144,53000000,34849,85,80,100,200104,83282296,1,124.0,27,1352
tt0235679,tt0235679,2.1,16000000,65428,67830,12,39,200007,68411275,1,93.0,158,143
tt0268200,tt0268200,3.452380952380953,1000000,114925,114925,80,100,200103,852206,1,119.0,27,4
tt0243155,tt0243155,3.4143158702744194,25000000,9158,9137,35,100,200104,281929795,1,97.0,4,1397
tt0245686,tt0245686,2.651809026482656,17700000,66960,60950,9648,100,200104,30987695,1,91.0,27,247
tt0231402,tt0231402,2.225609756097561,21150000,18254,57147,12,100,200104,39438674,1,92.0,14,149
tt0086250,tt0086250,3.93645392041114,25000000,1150,1158,28,100,198312,65884703,2,170.0,27,3017
tt0132245,tt0132245,2.3254437869822486,94000000,16938,65561,28,100,200104,54744738,3,116.0,14,180
tt0209163,tt0209163,2.9531566353764034,98000000,7775,18269,12,100,200104,433013274,2,130.0,27,2258
tt0056937,tt0056937,3.4274322169059013,31115000,10601,3635,18,100,196306,71000000,2,248.0,70,148
tt0085811,tt0085811,2.883571966842502,27000000,12804,12811,14,100,198307,16519460,1,117.0,52,130
tt0084917,tt0084917,3.546515619636114,17000000,9577,2157,35,100,198208,29712172,1,136.0,27,87
tt0107130,tt0107130,3.1982758620689653,12000000,57138,820,35,100,199311,1703282,1,104.0,27,14
tt0101902,tt0101902,2.841530054644809,40000000,21958,73931,10402,100,199111,23202444,1,138.0,27,20
tt0066011,tt0066011,3.199910554561717,2200000,133259,46597,18,100,197012,136400000,2,99.0,27,123
tt0183790,tt0183790,3.3024586965005853,65000000,4723,1810,12,100,200105,117487473,1,132.0,27,933
tt0225071,tt0225071,2.713147410358565,53000000,46085,16866,18,100,200105,29700000,1,102.0,27,91
tt0126029,tt0126029,3.786280348144755,60000000,5524,12073,12,100,200105,484409218,1,90.0,27,4183
tt0203009,tt0203009,3.540761055879328,52500000,6201,2227,18,100,200103,179213434,3,127.0,14,1348
tt0213149,tt0213149,2.8446631941379006,140000000,865,880,36,100,200105,449220945,3,183.0,27,1833
tt0100395,tt0100395,3.2284848484848485,22000000,5342,5064,35,100,199009,39071603,1,101.0,27,53
tt0101587,tt0101587,3.295702885205648,27000000,33485,7904,28,100,199106,179033791,2,112.0,27,232
tt0095647,tt0095647,3.8561675011379153,15000000,9168,193,53,100,198812,34604000,1,128.0,27,336
tt0054047,tt0054047,3.91630259829846,2000000,14520,14528,37,100,196010,4905000,2,128.0,27,472
tt0094142,tt0094142,2.940674603174603,14000000,518,518,80,100,198712,57915972,1,88.0,27,147
tt0060934,tt0060934,3.713062098501071,12000000,1744,13565,28,100,196612,20000000,2,182.0,27,59
tt0255798,tt0255798,2.2276915615906887,22000000,65734,60949,28,100,200106,84772742,1,84.0,27,310
tt0251075,tt0251075,2.892002037697402,80000000,8858,12640,28,100,200106,98376292,1,101.0,27,650
tt0244244,tt0244244,3.08124916410325,102000000,58498,8891,28,100,200106,147080413,2,99.0,14,946
tt0065528,tt0065528,3.6808375634517767,18000000,5342,1903,10752,100,197006,24911670,3,121.0,27,73
tt0102685,tt0102685,3.3509731029958454,24000000,14392,723,28,100,199107,83531958,1,120.0,27,861
tt0105699,tt0105699,3.013157894736842,23000000,42171,6856,80,100,199206,57138719,2,117.0,158,63
tt0051885,tt0051885,2.515151515151515,90000,12011,46099,27,100,195810,5000000,1,72.0,27,7
tt0084805,tt0084805,3.622766907698852,21000000,2226,4483,35,100,198212,177200000,1,116.0,27,429
tt0230011,tt0230011,3.268490514160022,120000000,62047,521,16,100,200106,186053725,3,95.0,27,1257
tt0146316,tt0146316,2.763495875535136,115000000,12786,11701,12,100,200106,274703340,1,100.0,27,2235
tt0240462,tt0240462,2.428208386277001,70000000,52112,776,35,100,200106,176104344,1,87.0,27,422
tt0232500,tt0232500,2.92672777075432,38000000,18878,8167,28,100,200106,207283925,1,106.0,149,3485
tt0212720,tt0212720,3.2493957918680696,100000000,488,9640,18,100,200106,235926552,1,146.0,27,2011
tt0255819,tt0255819,2.8927576601671308,16000000,6482,8169,80,100,200106,29381649,1,130.0,27,57
tt0250224,tt0250224,3.130536912751678,13000000,57082,205,18,100,200106,16929123,2,99.0,27,98
tt0239395,tt0239395,2.619188191881918,60000000,64191,4785,35,100,200107,93375151,4,87.0,27,363
tt0271027,tt0271027,3.2688728024819027,25000000,21931,1336,28,100,200107,64437847,3,98.0,4,304
tt0257106,tt0257106,2.3817733990147785,45000000,35689,1772,35,100,200107,141220678,1,83.0,200,1019
tt0082136,tt0082136,2.887232845894263,18000000,67767,16475,35,100,198106,72179579,4,95.0,27,161
tt0057007,tt0057007,3.4584837545126352,2686000,8500,4165,12,100,196306,6600000,2,109.0,27,31
tt0053925,tt0053925,3.38,270000,102429,1905,27,100,196006,1450000,1,79.0,27,71
tt0056217,tt0056217,3.9606849975880367,3200000,8500,4165,37,100,196204,8000000,1,123.0,27,272
tt0105378,tt0105378,3.0857908847184987,14000000,1243,1243,53,100,199112,2735731,1,85.0,27,80
tt0055184,tt0055184,3.588957055214724,4000000,6593,11492,18,100,196101,8200000,1,124.0,27,76
tt0049513,tt0049513,3.581344902386117,4500000,6593,8487,12,100,195606,10400000,1,116.0,27,90
tt0089461,tt0089461,3.1556603773584904,10000000,77300,77298,28,100,198503,25754284,1,108.0,27,71
tt0082869,tt0082869,3.375332741792369,16000000,37710,738,878,100,198105,17374595,1,112.0,70,153
tt0068935,tt0068935,3.687588152327221,130000,19429,19429,28,161,197206,85000000,3,100.0,71,235
tt0173840,tt0173840,3.100943518159493,137000000,21692,55636,12,100,200107,85131830,1,106.0,158,441
tt0250494,tt0250494,3.153951392242073,18000000,36797,368,35,100,200107,141774679,1,96.0,27,908
tt0227445,tt0227445,3.4675963904840037,68000000,7908,380,28,100,200107,71069884,2,124.0,149,436
tt0227005,tt0227005,3.216003700277521,5000000,15277,4937,28,100,200107,5476060,1,94.0,27,55
tt0094602,tt0094602,2.808450704225352,7500000,12989,23880,28,100,198804,18869631,2,99.0,71,140
tt0096764,tt0096764,3.600904014889657,46630000,280,12642,28,100,198812,8083123,1,126.0,17,185
tt0094667,tt0094667,3.534313725490196,4000000,1495632,7678,53,100,198809,670774,1,124.0,62,12
tt0094701,tt0094701,2.447674418604651,4000000,41549,56978,27,100,198804,9797098,1,86.0,27,31
tt0094746,tt0094746,3.343231441048035,20000000,5342,4756,35,100,198803,51684798,1,106.0,27,72
tt0094761,tt0094761,2.753401360544218,19000000,26713,6863,27,100,198808,8247943,1,95.0,27,187
tt2018086,tt2018086,3.45,3512454,95901,1137,18,4,201303,115860,1,95.0,4,20
tt0094889,tt0094889,2.809965237543453,20000000,21370,500,18,100,198807,171504781,2,104.0,27,330
tt0094894,tt0094894,3.336823734729494,6000000,2778,2228,28,100,198804,46616067,2,120.0,27,100
tt0094898,tt0094898,3.505684894423389,39000000,4610,776,35,100,198806,288752301,1,116.0,27,944
tt0090887,tt0090887,2.7429854096520763,2000000,18356,62001,28,100,198604,13167232,1,82.0,27,221
tt0094919,tt0094919,2.266089108910891,4500000,61824,35091,35,100,198804,3813293,1,86.0,27,91
tt0095107,tt0095107,2.088957055214724,6000000,83961,12899,35,100,198811,28202109,1,95.0,27,47
tt0095174,tt0095174,3.3937713310580206,20000000,3556,3,80,100,198802,17637950,2,120.0,4,232
